,City,Country,Department,EndDate,Firstname,FiscalYear,ID,Institution,Lastname,Middlename,NamePrefix,NameSuffix,PostalCode,StartDate,State,Title
23484,Chicago,USA,{},2002-08-15,Paul,2002,2615,University of Chicago,Walker,E.,Prof.,{},60637-5418,2002-08-15,IL,{}
23485,Montgomery,USA,Department of English,1995-03-07,Robbie,1995,2204,Auburn University at Montgomery,Walker,{},Prof.,{},36117-7088,1995-03-07,AL,Professor of English
23486,Washington,USA,{},2006-04-28,Stefanie,2006,74790,National Endowment for the Humanities,Walker,{},{},{},20506-0001,2006-04-28,DC,{}
23487,North Dartmouth,USA,Department of History,2008-02-12,Timothy,2008,76309,"University of Massachusetts, Dartmouth",Walker,D.,Prof.,{},02747-2300,2008-02-12,MA,Associate Professor of History
23488,Oneonta,USA,{},2011-03-15,William,2011,79355,"SUNY Research Foundation, College at Oneonta",Walker,{},Dr.,{},13820-2685,2011-03-15,NY,Assistant Professor of History
23489,Baltimore,USA,{},2012-11-30,Judith,2013,81253,Johns Hopkins University,Walkowitz,R.,Prof.,{},21218-2608,2012-11-30,MD,{}
23490,Claremont,USA,{},1990-12-31,Helena,1991,5188,Pomona College,Wall,M.,Prof.,{},91711-4434,1990-10-31,CA,Professor of History
23491,Claremont,USA,{},1992-12-07,Helena,1993,5655,Pomona College,Wall,M.,Prof.,{},91711-4434,1992-12-07,CA,Professor of History
23492,Raleigh,USA,Department of English,2000-05-02,John,2000,7582,North Carolina State University,Wall,N.,Dr.,{},27695-0001,2000-05-02,NC,Professor
23493,Binghamton,USA,Department of History,2011-10-27,Wendy,2012,80056,"SUNY Research Foundation, Binghamton",Wall,L.,Dr.,{},13902-4600,2011-10-27,NY,Associate Professor of History
23494,Baton Rouge,USA,{},1996-01-19,Joy,1996,10381,Robert E. Lee High School,Wallace,{},Ms.,{},70808-8714,1995-12-15,LA,Teacher of English
23495,Baton Rouge,USA,{},1997-01-15,Joy,1997,10428,Robert E. Lee High School,Wallace,{},Ms.,{},70808-8714,1996-12-15,LA,Teacher of English
23496,Hempstead,USA,{},1990-05-01,Kathleen,1990,5869,Hofstra University,Wallace,A.,Dr.,{},11549-1000,1990-05-01,NY,Associate Prof. of Philosophy
23497,Sarasota,USA,{},2009-11-30,Miriam,2010,78036,New College of Florida,Wallace,L.,Prof.,{},34243,2009-10-31,FL,{}
23498,Sarasota,USA,{},2013-01-29,Miriam,2013,81366,New College of Florida,Wallace,L.,Prof.,{},34243,2013-01-29,FL,{}
23499,Oneonta,USA,History Department,2012-08-22,Peter,2012,80795,Hartwick College,Wallace,George,Dr.,{},13820-4000,2012-08-22,NY,Professor of History
23500,Berkeley,USA,Department of Philosophy,2010-02-10,R. Jay,2010,78212,"University of California, Berkeley",Wallace,{},Prof.,{},94704-5940,2010-02-10,CA,Professor and Chair
23501,Santa Barbara,USA,{},2003-07-17,Vesna,2003,70252,"University of California, Santa Barbara",Wallace,A.,Dr.,{},93106-0001,2003-07-17,CA,{}
23502,St. Louis,USA,Department of Art History and Archaeology,1990-03-31,William,1990,4756,Washington University,Wallace,Edward,Dr.,{},63130-4899,1990-02-02,MO,Professor of Art History
23503,St. Louis,USA,Department of Art History and Archaeology,1994-12-16,William,1995,7258,Washington University,Wallace,Edward,Dr.,{},63130-4899,1994-12-16,MO,Professor of Art History
23504,St. Louis,USA,Department of Art History and Archaeology,1997-12-19,William,1998,7424,Washington University,Wallace,Edward,Dr.,{},63130-4899,1997-11-17,MO,Professor of Art History
23505,Williamsburg,USA,Department of Art and Art History,2000-01-10,Alan,2000,8182,College of William and Mary,Wallach,{},{},{},23186-0002,2000-01-10,VA,"Ralph H. Wark Professor of Art and Art History, and Professor of American Studies Emeritus"
23506,Williamsburg,USA,Department of Art and Art History,2005-12-06,Alan,2006,74472,College of William and Mary,Wallach,{},{},{},23186-0002,2005-12-06,VA,"Ralph H. Wark Professor of Art and Art History, and Professor of American Studies Emeritus"
23507,Williamsburg,USA,Department of Art and Art History,2011-08-01,Alan,2011,79720,College of William and Mary,Wallach,{},{},{},23186-0002,2011-08-01,VA,"Ralph H. Wark Professor of Art and Art History, and Professor of American Studies Emeritus"
23508,Williamsburg,USA,Department of Art and Art History,1900-01-01,Alan,2015,83710,College of William and Mary,Wallach,{},{},{},23186-0002,2015-03-24,VA,"Ralph H. Wark Professor of Art and Art History, and Professor of American Studies Emeritus"
23509,Evanston,USA,Northwestern University Advanced Media Production Studio,2008-12-04,Harlan,2009,77066,Northwestern University,Wallach,{},Mr.,{},60208-0001,2008-12-04,IL,Architect for Media Technologies
23510,Evanston,USA,Northwestern University Advanced Media Production Studio,2012-04-25,Harlan,2012,80570,Northwestern University,Wallach,{},Mr.,{},60208-0001,2012-04-25,IL,Architect for Media Technologies
23511,New York,USA,Department of Political Science,2010-02-22,John,2010,78206,"CUNY Research Foundation, Hunter College",Wallach,R.,Prof.,{},10065-5024,2010-02-22,NY,Associate Professor and Graduate Faculty
23512,Ann Arbor,USA,Bentley Historical Library,1989-03-07,William,1989,24625,"University of Michigan, Ann Arbor",Wallach,K.,Prof.,{},48109-1382,1989-03-06,MI,"Asst. Dir., Bentley Hist. Lib."
23513,Ann Arbor,USA,Bentley Historical Library,1990-01-22,William,1990,28356,"University of Michigan, Ann Arbor",Wallach,K.,Prof.,{},48109-1382,1990-01-22,MI,"Asst. Dir., Bentley Hist. Lib."
23514,Ann Arbor,USA,Bentley Historical Library,1994-02-25,William,1994,24825,"University of Michigan, Ann Arbor",Wallach,K.,Prof.,{},48109-1382,1994-02-25,MI,"Asst. Dir., Bentley Hist. Lib."
23515,Ann Arbor,USA,Bentley Historical Library,1995-11-08,William,1996,24947,"University of Michigan, Ann Arbor",Wallach,K.,Prof.,{},48109-1382,1995-11-08,MI,"Asst. Dir., Bentley Hist. Lib."
23516,Ann Arbor,USA,Bentley Historical Library,2000-03-13,William,2000,8948,"University of Michigan, Ann Arbor",Wallach,K.,Prof.,{},48109-1382,2000-03-13,MI,"Asst. Dir., Bentley Hist. Lib."
23517,Ann Arbor,USA,Bentley Historical Library,2000-10-24,William,2001,10536,"University of Michigan, Ann Arbor",Wallach,K.,Prof.,{},48109-1382,2000-10-24,MI,"Asst. Dir., Bentley Hist. Lib."
23518,Ann Arbor,USA,Bentley Historical Library,2002-10-29,William,2003,67296,"University of Michigan, Ann Arbor",Wallach,K.,Prof.,{},48109-1382,2002-10-29,MI,"Asst. Dir., Bentley Hist. Lib."
23519,Ann Arbor,USA,Bentley Historical Library,2005-03-04,William,2005,73631,"University of Michigan, Ann Arbor",Wallach,K.,Prof.,{},48109-1382,2005-03-04,MI,"Asst. Dir., Bentley Hist. Lib."
23520,Ann Arbor,USA,Bentley Historical Library,2007-10-02,William,2008,75996,"University of Michigan, Ann Arbor",Wallach,K.,Prof.,{},48109-1382,2007-10-02,MI,"Asst. Dir., Bentley Hist. Lib."
23521,Ann Arbor,USA,Bentley Historical Library,2010-03-09,William,2010,78213,"University of Michigan, Ann Arbor",Wallach,K.,Prof.,{},48109-1382,2010-03-09,MI,"Asst. Dir., Bentley Hist. Lib."
23522,Amherst,USA,{},1991-12-02,Jeffrey,1992,6778,Hampshire College,Wallen,{},{},{},01002-3359,1991-12-02,MA,Asst. Prof. of Comp. Lit.
23523,{},{},{},1900-01-01,Douglas,0,86559,Unaffiliated Independent Scholar,Waller,Carlyle,Mr.,{},{},1900-01-01,{},{}
23524,Bloomington,USA,Department of Communication and Culture,2013-07-25,Gregory,2013,81881,"Indiana University, Bloomington",Waller,A.,{},{},47405-7000,2013-07-25,IN,Professor of Communication and Culture
23525,Clemson,USA,{},1989-06-27,Robert,1989,558,Clemson University,Waller,A.,Prof.,{},29634-0001,1989-06-26,SC,Dean Emeritus
23526,Bozeman,USA,Department of Philosophy,2009-07-16,Sara,2009,77483,Montana State University,Waller,{},Dr.,{},59717-2470,2009-07-16,MT,Associate Professor
23527,St. Louis,USA,Department of Art and Art History,1900-01-01,Susan,0,83971,"University of Missouri, St. Louis",Waller,Stewart,Dr.,{},63121-4401,1900-01-01,MO,Associate Professor of Art History
23528,St. Louis,USA,Department of Art and Art History,2010-08-05,Susan,2010,78547,"University of Missouri, St. Louis",Waller,Stewart,Dr.,{},63121-4401,2010-08-05,MO,Associate Professor of Art History
23529,Monterey,{},{},1900-01-01,Karl,0,84495,United States Naval War College,Walling,{},Prof.,{},{},1900-01-01,CA,Professor of Policy and Strategy
23530,Monterey,{},{},2008-05-05,Karl,2008,76480,United States Naval War College,Walling,{},Prof.,{},{},2008-05-05,CA,Professor of Policy and Strategy
23531,Monterey,{},{},2014-02-12,Karl,2014,82434,United States Naval War College,Walling,{},Prof.,{},{},2014-02-12,CA,Professor of Policy and Strategy
23532,Whittier,USA,{},2009-11-09,Andrew,2010,77880,Whittier College,Wallis,{},Dr.,{},90601-4446,2009-11-09,CA,{}
23533,Notre Dame,USA,Department of English,2011-11-07,Laura,2012,80129,University of Notre Dame,Walls,Dassow,Dr.,{},46556-4635,2011-11-07,IN,William P. and Hazel B. White Professor of English
23534,Atlanta,USA,Candler School of Theology,1992-08-21,Neal,1992,3745,Emory University,Walls,H.,Prof.,{},30322-1018,1992-08-21,GA,Candler School of Theology
23535,Atlanta,USA,Candler School of Theology,1994-08-16,Neal,1994,3941,Emory University,Walls,H.,Prof.,{},30322-1018,1994-08-16,GA,Candler School of Theology
23536,Atlanta,USA,Candler School of Theology,1995-08-04,Neal,1995,3083,Emory University,Walls,H.,Prof.,{},30322-1018,1995-08-04,GA,Candler School of Theology
23537,Atlanta,USA,Candler School of Theology,1997-08-06,Neal,1997,3236,Emory University,Walls,H.,Prof.,{},30322-1018,1997-08-06,GA,Candler School of Theology
23538,Los Angeles,USA,Department of Music,2010-03-25,Robert,2010,78287,"University of California, Los Angeles",Walser,{},Dr.,{},90095-9000,2010-03-25,CA,Professor
23539,Sumter,USA,{},2009-02-17,David,2009,77162,"University of South Carolina, Sumter",Walsh,J.,Dr.,{},29150-2478,2009-01-16,SC,{}
23540,{},USA,{},1996-01-19,James,1996,10374,Secondary School,Walsh,M.,Mr.,{},{},1995-12-15,{},{}
23541,{},USA,{},1997-01-15,James,1997,10425,Secondary School,Walsh,M.,Mr.,{},{},1996-12-15,{},{}
23542,Bloomington,USA,Department of Information and Library Science,2004-11-03,John,2005,73390,"Indiana University, Bloomington",Walsh,Anthony,Dr.,{},47405-7000,2004-11-03,IN,Associate Professor
23543,Bloomington,USA,Department of Information and Library Science,2008-05-28,John,2008,76501,"Indiana University, Bloomington",Walsh,Anthony,Dr.,{},47405-7000,2008-05-28,IN,Associate Professor
23544,{},{},{},2005-08-01,Judith,2005,73952,Unaffiliated Independent Scholar,Walsh,{},Dr.,{},{},2005-08-01,{},{}
23545,Bend,USA,Humanities Department,1993-10-20,Kathleen,1994,5680,Central Oregon Community College,Walsh,{},Prof.,{},97703-5933,1993-10-20,OR,Professor of Humanities
23546,College Park,USA,Department of English,2014-07-17,Christina,2014,82648,"University of Maryland, College Park",Walter,{},{},{},20742-5141,2014-07-17,MD,Assistant Professor of English Literature
23547,Lincoln,USA,{},1995-02-23,Katherine,1995,24900,Humanities Nebraska,Walter,L.,Ms.,{},68508-1836,1995-02-23,NE,Chair
23548,Lincoln,USA,{},1995-11-20,Katherine,1996,24941,Humanities Nebraska,Walter,L.,Ms.,{},68508-1836,1995-11-20,NE,Chair
23549,Lincoln,USA,{},1997-11-14,Katherine,1998,17599,Humanities Nebraska,Walter,L.,Ms.,{},68508-1836,1997-10-06,NE,Chair
23550,Lincoln,USA,{},1999-11-02,Katherine,2000,10490,Humanities Nebraska,Walter,L.,Ms.,{},68508-1836,1999-11-02,NE,Chair
23551,Lincoln,USA,{},2001-11-20,Katherine,2002,10616,Humanities Nebraska,Walter,L.,Ms.,{},68508-1836,2001-11-20,NE,Chair
23552,Lincoln,USA,{},2004-08-30,Katherine,2004,73147,Humanities Nebraska,Walter,L.,Ms.,{},68508-1836,2004-08-01,NE,Chair
23553,Lincoln,USA,{},2007-06-01,Katherine,2007,75665,Humanities Nebraska,Walter,L.,Ms.,{},68508-1836,2007-06-01,NE,Chair
23554,Lincoln,USA,{},2012-05-08,Katherine,2012,80622,Humanities Nebraska,Walter,L.,Ms.,{},68508-1836,2012-05-07,NE,Chair
23555,St. Louis,USA,{},1995-08-08,Richard,1995,3099,Washington University,Walter,J.,{},{},63130-4899,1995-08-08,MO,Department of History
23556,St. Louis,USA,{},1996-08-13,Richard,1996,3194,Washington University,Walter,J.,{},{},63130-4899,1996-08-13,MO,Department of History
23557,Tsalie,USA,Hatathli Museum,2003-08-08,Harry,2003,70275,Dine College,Walters,{},Mr.,{},86556-9998,2003-06-20,AZ,"Director, Dine Studies"
23558,Loma Linda,USA,Department of Religion,1993-10-26,James,1994,10072,Loma Linda University,Walters,W.,Dr.,{},92354-2839,1993-10-25,CA,Faculty of Religion
23559,Tallahassee,USA,Modern Languages and Literatures,1994-08-18,Lori,1994,3936,Florida State University,Walters,J.,Dr.,{},32306-0001,1994-08-18,FL,Professor of French Language and Literature
23560,Tallahassee,USA,Modern Languages and Literatures,1995-08-17,Lori,1995,3946,Florida State University,Walters,J.,Dr.,{},32306-0001,1995-08-17,FL,Professor of French Language and Literature
23561,Tallahassee,USA,Modern Languages and Literatures,1996-08-22,Lori,1996,4036,Florida State University,Walters,J.,Dr.,{},32306-0001,1996-08-22,FL,Professor of French Language and Literature
23562,Orlando,USA,{},2008-05-28,Lori,2008,76505,"University of Central Florida, Orlando",Walters,C.,Dr.,{},32816-8005,2008-05-28,FL,{}
23563,Orlando,USA,{},2010-06-07,Lori,2010,78438,"University of Central Florida, Orlando",Walters,C.,Dr.,{},32816-8005,2010-06-07,FL,{}
23564,Orlando,USA,{},2013-12-10,Lori,2014,82345,"University of Central Florida, Orlando",Walters,C.,Dr.,{},32816-8005,2013-12-10,FL,{}
23565,Baltimore,USA,{},1992-04-30,Ronald,1992,5928,Johns Hopkins University,Walters,G.,Dr.,{},21218-2608,1992-04-30,MD,Professor
23566,Ames,USA,{},1996-12-03,Tyler,1997,17541,Iowa State University,Walters,O.,Mr.,{},50011-2000,1996-12-03,IA,University Archivist
23567,Salt Lake City,USA,{},2006-08-11,Anne,2006,74848,University of Utah,Walthall,{},Ms.,{},84112-9055,2006-08-11,UT,{}
23568,Minneapolis,USA,Department of History,1993-01-30,Ann,1993,4376,"University of Minnesota, Twin Cities",Waltner,{},Dr.,{},55455-0433,1992-12-02,MN,Professor
23569,Minneapolis,USA,Department of History,1994-02-23,Ann,1994,4455,"University of Minnesota, Twin Cities",Waltner,{},Dr.,{},55455-0433,1994-02-23,MN,Professor
23570,Minneapolis,USA,Department of History,1995-01-17,Ann,1995,4501,"University of Minnesota, Twin Cities",Waltner,{},Dr.,{},55455-0433,1995-01-17,MN,Professor
23571,Minneapolis,USA,Department of History,1998-12-10,Ann,1999,66227,"University of Minnesota, Twin Cities",Waltner,{},Dr.,{},55455-0433,1998-12-10,MN,Professor
23572,Minneapolis,USA,Department of History,2003-02-06,Ann,2003,69889,"University of Minnesota, Twin Cities",Waltner,{},Dr.,{},55455-0433,2003-02-06,MN,Professor
23573,Columbia,USA,{},1993-07-30,Homer,1993,24786,"University of South Carolina, Columbia",Walton,{},{},{},29208-0001,1993-07-30,SC,Librarian
23574,Portland,USA,Foreign Langs & Lits.,1998-04-28,Stephen,1998,1098,Portland State University,Walton,{},Mr.,{},97207-0751,1998-04-27,OR,Assistant Professor of French
23575,New Orleans,USA,{},1998-04-28,Linda,1998,7849,Jesuit High School,Wandersee,K.,Ms.,{},70119-6883,1998-04-28,LA,Teacher
23576,Oneonta,USA,{},1991-01-14,Winifred,1991,28393,Hartwick College,Wandersee,D.,Prof.,{},13820-4000,1991-01-14,NY,Professor of History
23577,Stanford,USA,Departments of East Asian Languages and Comparative Literature,2006-07-14,Ban,2006,75024,Stanford University,Wang,{},Dr.,{},94305-2004,2006-07-14,CA,William Haas Professor in Chinese Studies
23578,New York,USA,Dept. of East Asian Lang & Cul,1992-11-30,David,1993,6928,Columbia University,Wang,{},Dr.,{},10027-7922,1992-11-30,NY,Professor
23579,Los Angeles,USA,Department of History,2003-01-16,Jessica,2003,69769,"University of California, Los Angeles",Wang,{},Prof.,{},90095-9000,2003-01-16,CA,Associate Professor
23580,Providence,USA,East Asian Studies,2013-08-05,Lingzhen,2013,81844,Brown University,Wang,{},Dr.,{},02912-0001,2013-08-05,RI,Associate Professor of Chinese Literature and Cinema
23581,Los Angeles,USA,Department of Philosophy,2000-12-13,Robin,2001,1633,Loyola Marymount University,Wang,Rongrong,Dr.,{},90045-2650,2000-12-13,CA,{}
23582,Los Angeles,USA,Department of Philosophy,2002-12-16,Robin,2003,69765,Loyola Marymount University,Wang,Rongrong,Dr.,{},90045-2650,2002-12-16,CA,{}
23583,{},{},{},1992-11-12,Eileen,1993,8050,Unaffiliated Independent Scholar,Warburton,H.,{},{},{},1992-11-12,{},{}
23584,{},{},{},1993-02-08,Eileen,1993,8055,Unaffiliated Independent Scholar,Warburton,H.,{},{},{},1993-02-08,{},{}
23585,{},{},{},1993-05-11,Eileen,1993,8065,Unaffiliated Independent Scholar,Warburton,H.,{},{},{},1993-05-11,{},{}
23586,{},{},{},1994-06-20,Eileen,1994,66487,Unaffiliated Independent Scholar,Warburton,H.,{},{},{},1994-06-20,{},{}
23587,{},{},{},1995-04-18,Eileen,1995,8127,Unaffiliated Independent Scholar,Warburton,H.,{},{},{},1995-04-17,{},{}
23588,{},{},{},2005-04-08,Eileen,2005,73686,Unaffiliated Independent Scholar,Warburton,H.,{},{},{},2005-04-08,{},{}
23589,{},{},{},2008-04-07,Eileen,2008,76426,Unaffiliated Independent Scholar,Warburton,H.,{},{},{},2008-04-07,{},{}
23590,Birmingham,USA,{},2013-11-12,Ahmad,2014,82108,Birmingham Civil Rights Institute,Ward,{},{},{},35203-1911,2013-11-12,AL,"Curator, Education and Exhibits"
23591,Williamsburg,USA,{},1990-12-03,Alan,1991,6714,College of William and Mary,Ward,J.,Dr.,{},23186-0002,1990-12-03,VA,Professor of Government
23592,Portsmouth,USA,{},1990-07-27,Barbara,1990,8433,Moffatt-Ladd House and Garden,Ward,McLean,Dr.,{},03801,1990-07-26,NH,Director/Curator
23593,Portsmouth,USA,{},1992-07-10,Barbara,1992,8566,Moffatt-Ladd House and Garden,Ward,McLean,Dr.,{},03801,1992-07-09,NH,Director/Curator
23594,Portsmouth,USA,{},2004-07-12,Barbara,2004,72960,Moffatt-Ladd House and Garden,Ward,McLean,Dr.,{},03801,2004-07-12,NH,Director/Curator
23595,Portsmouth,USA,{},2006-03-10,Barbara,2006,74690,Moffatt-Ladd House and Garden,Ward,McLean,Dr.,{},03801,2006-03-10,NH,Director/Curator
23596,Portsmouth,USA,{},2014-07-11,Barbara,2014,82752,Moffatt-Ladd House and Garden,Ward,McLean,Dr.,{},03801,2014-07-11,NH,Director/Curator
23597,Albany,USA,{},1989-03-07,Christine,1989,24624,New York State Archives Partnership Trust,Ward,W.,Ms.,{},12230-0001,1989-03-06,NY,{}
23598,Albany,USA,{},1994-09-12,Christine,1994,24852,New York State Archives Partnership Trust,Ward,W.,Ms.,{},12230-0001,1994-09-12,NY,{}
23599,Albany,USA,{},2000-05-25,Christine,2000,10237,New York State Archives Partnership Trust,Ward,W.,Ms.,{},12230-0001,2000-05-25,NY,{}
23600,Stanford,USA,{},1994-12-05,Cynthia,1995,7172,Stanford University,Ward,{},Dr.,{},94305-2004,1994-12-05,CA,{}
23601,Stanford,USA,{},1996-12-15,Cynthia,1997,7318,Stanford University,Ward,{},Dr.,{},94305-2004,1996-11-15,CA,{}
23602,Stanford,USA,{},1997-12-19,Cynthia,1998,7420,Stanford University,Ward,{},Dr.,{},94305-2004,1997-11-17,CA,{}
23603,Stanford,USA,{},1998-12-18,Cynthia,1999,7515,Stanford University,Ward,{},Dr.,{},94305-2004,1998-11-17,CA,{}
23604,Stanford,USA,{},2002-12-24,Cynthia,2003,68770,Stanford University,Ward,{},Dr.,{},94305-2004,2002-10-15,CA,{}
23605,Stanford,USA,{},2003-12-12,Cynthia,2004,70477,Stanford University,Ward,{},Dr.,{},94305-2004,2003-10-27,CA,{}
23606,Stanford,USA,{},2006-11-20,Cynthia,2007,75166,Stanford University,Ward,{},Dr.,{},94305-2004,2006-10-20,CA,{}
23607,Stanford,USA,{},2008-11-30,Cynthia,2009,76956,Stanford University,Ward,{},Dr.,{},94305-2004,2008-10-31,CA,{}
23608,Portsmouth,USA,{},1993-07-30,Gerald,1993,8643,Strawbery Banke Museum,Ward,W. R.,{},{},03802-0300,1993-07-29,NH,{}
23609,New Orleans,USA,Division of Humanities,1992-04-17,Jerry,1992,9450,Dillard University,Ward,W.,Dr.,Jr,70122-3097,1992-04-16,LA,Professor
23610,New Orleans,USA,Division of Humanities,1992-11-13,Jerry,1993,66454,Dillard University,Ward,W.,Dr.,Jr,70122-3097,1992-11-12,LA,Professor
23611,New Orleans,USA,Division of Humanities,1994-08-09,Jerry,1994,3895,Dillard University,Ward,W.,Dr.,Jr,70122-3097,1994-08-09,LA,Professor
